LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN3200100000000,32,001,"Churchill County, NV",2014,,"10,886     ","10,060     ",826     ,7.6     
CN3200300000000,32,003,"Clark County, NV",2014,,"1,019,491     ","938,018     ","81,473     ",8.0     
CN3200500000000,32,005,"Douglas County, NV",2014,,"22,382     ","20,596     ","1,786     ",8.0     
CN3200700000000,32,007,"Elko County, NV",2014,,"28,218     ","26,646     ","1,572     ",5.6     
CN3200900000000,32,009,"Esmeralda County, NV",2014,,533     ,509     ,24     ,4.5     
CN3201100000000,32,011,"Eureka County, NV",2014,,"1,035     ",974     ,61     ,5.9     
CN3201300000000,32,013,"Humboldt County, NV",2014,,"8,965     ","8,407     ",558     ,6.2     
CN3201500000000,32,015,"Lander County, NV",2014,,"3,373     ","3,150     ",223     ,6.6     
CN3201700000000,32,017,"Lincoln County, NV",2014,,"1,940     ","1,795     ",145     ,7.5     
CN3201900000000,32,019,"Lyon County, NV",2014,,"22,891     ","20,557     ","2,334     ",10.2     
CN3202100000000,32,021,"Mineral County, NV",2014,,"1,659     ","1,473     ",186     ,11.2     
CN3202300000000,32,023,"Nye County, NV",2014,,"16,319     ","14,747     ","1,572     ",9.6     
CN3202700000000,32,027,"Pershing County, NV",2014,,"2,604     ","2,417     ",187     ,7.2     
CN3202900000000,32,029,"Storey County, NV",2014,,"1,849     ","1,680     ",169     ,9.1     
CN3203100000000,32,031,"Washoe County, NV",2014,,"222,734     ","205,844     ","16,890     ",7.6     
CN3203300000000,32,033,"White Pine County, NV",2014,,"4,891     ","4,596     ",295     ,6.0     
CN3251000000000,32,510,"Carson City, NV",2014,,"24,990     ","22,825     ","2,165     ",8.7     
CN3300100000000,33,001,"Belknap County, NH",2014,,"31,558     ","30,242     ","1,316     ",4.2     
CN3300300000000,33,003,"Carroll County, NH",2014,,"24,131     ","23,116     ","1,015     ",4.2     
CN3300500000000,33,005,"Cheshire County, NH",2014,,"41,949     ","40,256     ","1,693     ",4.0     
CN3300700000000,33,007,"Coos County, NH",2014,,"15,126     ","14,266     ",860     ,5.7     
CN3300900000000,33,009,"Grafton County, NH",2014,,"48,384     ","46,716     ","1,668     ",3.4     
CN3301100000000,33,011,"Hillsborough County, NH",2014,,"228,249     ","217,991     ","10,258     ",4.5     
CN3301300000000,33,013,"Merrimack County, NH",2014,,"80,758     ","77,669     ","3,089     ",3.8     
CN3301500000000,33,015,"Rockingham County, NH",2014,,"176,327     ","168,191     ","8,136     ",4.6     
CN3301700000000,33,017,"Strafford County, NH",2014,,"70,493     ","67,676     ","2,817     ",4.0     
CN3301900000000,33,019,"Sullivan County, NH",2014,,"23,692     ","22,857     ",835     ,3.5     
CN3400100000000,34,001,"Atlantic County, NJ",2014,,"133,083     ","119,063     ","14,020     ",10.5     
CN3400300000000,34,003,"Bergen County, NJ",2014,,"481,267     ","455,068     ","26,199     ",5.4     
CN3400500000000,34,005,"Burlington County, NJ",2014,,"230,681     ","215,869     ","14,812     ",6.4     
CN3400700000000,34,007,"Camden County, NJ",2014,,"254,073     ","234,520     ","19,553     ",7.7     
CN3400900000000,34,009,"Cape May County, NJ",2014,,"48,925     ","42,938     ","5,987     ",12.2     
CN3401100000000,34,011,"Cumberland County, NJ",2014,,"68,160     ","61,406     ","6,754     ",9.9     
CN3401300000000,34,013,"Essex County, NJ",2014,,"376,766     ","346,558     ","30,208     ",8.0     
CN3401500000000,34,015,"Gloucester County, NJ",2014,,"148,892     ","137,973     ","10,919     ",7.3     
CN3401700000000,34,017,"Hudson County, NJ",2014,,"360,027     ","337,098     ","22,929     ",6.4     
CN3401900000000,34,019,"Hunterdon County, NJ",2014,,"65,910     ","62,697     ","3,213     ",4.9     
CN3402100000000,34,021,"Mercer County, NJ",2014,,"195,547     ","184,035     ","11,512     ",5.9     
CN3402300000000,34,023,"Middlesex County, NJ",2014,,"436,315     ","409,691     ","26,624     ",6.1     
CN3402500000000,34,025,"Monmouth County, NJ",2014,,"328,722     ","308,800     ","19,922     ",6.1     
CN3402700000000,34,027,"Morris County, NJ",2014,,"262,574     ","249,376     ","13,198     ",5.0     
CN3402900000000,34,029,"Ocean County, NJ",2014,,"267,076     ","247,388     ","19,688     ",7.4     
CN3403100000000,34,031,"Passaic County, NJ",2014,,"248,896     ","228,359     ","20,537     ",8.3     
CN3403300000000,34,033,"Salem County, NJ",2014,,"31,292     ","28,627     ","2,665     ",8.5     
CN3403500000000,34,035,"Somerset County, NJ",2014,,"174,019     ","164,932     ","9,087     ",5.2     
CN3403700000000,34,037,"Sussex County, NJ",2014,,"77,688     ","72,695     ","4,993     ",6.4     
CN3403900000000,34,039,"Union County, NJ",2014,,"280,005     ","260,538     ","19,467     ",7.0     
CN3404100000000,34,041,"Warren County, NJ",2014,,"57,261     ","53,635     ","3,626     ",6.3     
CN3500100000000,35,001,"Bernalillo County, NM",2014,,"320,453     ","300,552     ","19,901     ",6.2     
CN3500300000000,35,003,"Catron County, NM",2014,,"1,188     ","1,089     ",99     ,8.3     
CN3500500000000,35,005,"Chaves County, NM",2014,,"27,106     ","25,447     ","1,659     ",6.1     
CN3500600000000,35,006,"Cibola County, NM",2014,,"9,072     ","8,295     ",777     ,8.6     
CN3500700000000,35,007,"Colfax County, NM",2014,,"6,153     ","5,766     ",387     ,6.3     
CN3500900000000,35,009,"Curry County, NM",2014,,"21,696     ","20,596     ","1,100     ",5.1     
CN3501100000000,35,011,"De Baca County, NM",2014,,841     ,801     ,40     ,4.8     
CN3501300000000,35,013,"Dona Ana County, NM",2014,,"93,976     ","87,120     ","6,856     ",7.3     
CN3501500000000,35,015,"Eddy County, NM",2014,,"29,052     ","27,764     ","1,288     ",4.4     
CN3501700000000,35,017,"Grant County, NM",2014,,"12,521     ","11,694     ",827     ,6.6     
CN3501900000000,35,019,"Guadalupe County, NM",2014,,"1,615     ","1,491     ",124     ,7.7     
CN3502100000000,35,021,"Harding County, NM",2014,,318     ,302     ,16     ,5.0     
CN3502300000000,35,023,"Hidalgo County, NM",2014,,"2,148     ","1,995     ",153     ,7.1     
CN3502500000000,35,025,"Lea County, NM",2014,,"30,719     ","29,369     ","1,350     ",4.4     
CN3502700000000,35,027,"Lincoln County, NM",2014,,"8,808     ","8,278     ",530     ,6.0     
CN3502800000000,35,028,"Los Alamos County, NM",2014,,"8,461     ","8,112     ",349     ,4.1     
CN3502900000000,35,029,"Luna County, NM",2014,,"11,374     ","9,316     ","2,058     ",18.1     
CN3503100000000,35,031,"McKinley County, NM",2014,,"23,951     ","21,524     ","2,427     ",10.1     
CN3503300000000,35,033,"Mora County, NM",2014,,"2,266     ","2,016     ",250     ,11.0     
CN3503500000000,35,035,"Otero County, NM",2014,,"24,754     ","23,204     ","1,550     ",6.3     
CN3503700000000,35,037,"Quay County, NM",2014,,"3,304     ","3,087     ",217     ,6.6     
CN3503900000000,35,039,"Rio Arriba County, NM",2014,,"16,514     ","15,065     ","1,449     ",8.8     
CN3504100000000,35,041,"Roosevelt County, NM",2014,,"8,127     ","7,676     ",451     ,5.5     
CN3504300000000,35,043,"Sandoval County, NM",2014,,"61,217     ","56,835     ","4,382     ",7.2     
CN3504500000000,35,045,"San Juan County, NM",2014,,"55,332     ","51,799     ","3,533     ",6.4     
CN3504700000000,35,047,"San Miguel County, NM",2014,,"11,003     ","10,107     ",896     ,8.1     
CN3504900000000,35,049,"Santa Fe County, NM",2014,,"72,660     ","68,704     ","3,956     ",5.4     
CN3505100000000,35,051,"Sierra County, NM",2014,,"3,951     ","3,588     ",363     ,9.2     
CN3505300000000,35,053,"Socorro County, NM",2014,,"6,478     ","6,001     ",477     ,7.4     
CN3505500000000,35,055,"Taos County, NM",2014,,"15,035     ","13,545     ","1,490     ",9.9     
CN3505700000000,35,057,"Torrance County, NM",2014,,"5,574     ","5,028     ",546     ,9.8     
CN3505900000000,35,059,"Union County, NM",2014,,"1,902     ","1,815     ",87     ,4.6     
CN3506100000000,35,061,"Valencia County, NM",2014,,"29,576     ","27,249     ","2,327     ",7.9     
CN3600100000000,36,001,"Albany County, NY",2014,,"157,958     ","150,241     ","7,717     ",4.9     
CN3600300000000,36,003,"Allegany County, NY",2014,,"23,425     ","21,969     ","1,456     ",6.2     
CN3600500000000,36,005,"Bronx County, NY",2014,,"609,078     ","549,442     ","59,636     ",9.8     
CN3600700000000,36,007,"Broome County, NY",2014,,"88,379     ","82,515     ","5,864     ",6.6     
CN3600900000000,36,009,"Cattaraugus County, NY",2014,,"36,786     ","34,212     ","2,574     ",7.0     
CN3601100000000,36,011,"Cayuga County, NY",2014,,"37,779     ","35,518     ","2,261     ",6.0     
CN3601300000000,36,013,"Chautauqua County, NY",2014,,"58,030     ","54,081     ","3,949     ",6.8     
CN3601500000000,36,015,"Chemung County, NY",2014,,"38,337     ","35,940     ","2,397     ",6.3     
CN3601700000000,36,017,"Chenango County, NY",2014,,"23,286     ","21,840     ","1,446     ",6.2     
CN3601900000000,36,019,"Clinton County, NY",2014,,"36,140     ","33,753     ","2,387     ",6.6     
CN3602100000000,36,021,"Columbia County, NY",2014,,"31,463     ","29,981     ","1,482     ",4.7     
CN3602300000000,36,023,"Cortland County, NY",2014,,"23,765     ","22,220     ","1,545     ",6.5     
CN3602500000000,36,025,"Delaware County, NY",2014,,"20,118     ","18,798     ","1,320     ",6.6     
CN3602700000000,36,027,"Dutchess County, NY",2014,,"142,866     ","135,274     ","7,592     ",5.3     
CN3602900000000,36,029,"Erie County, NY",2014,,"450,411     ","422,961     ","27,450     ",6.1     
CN3603100000000,36,031,"Essex County, NY",2014,,"17,626     ","16,414     ","1,212     ",6.9     
CN3603300000000,36,033,"Franklin County, NY",2014,,"20,601     ","19,108     ","1,493     ",7.2     
CN3603500000000,36,035,"Fulton County, NY",2014,,"23,537     ","21,734     ","1,803     ",7.7     
CN3603700000000,36,037,"Genesee County, NY",2014,,"30,155     ","28,487     ","1,668     ",5.5     
CN3603900000000,36,039,"Greene County, NY",2014,,"20,806     ","19,402     ","1,404     ",6.7     
CN3604100000000,36,041,"Hamilton County, NY",2014,,"2,440     ","2,259     ",181     ,7.4     
CN3604300000000,36,043,"Herkimer County, NY",2014,,"28,978     ","27,014     ","1,964     ",6.8     
CN3604500000000,36,045,"Jefferson County, NY",2014,,"46,808     ","43,248     ","3,560     ",7.6     
CN3604700000000,36,047,"Kings County, NY",2014,,"1,224,532     ","1,131,176     ","93,356     ",7.6     
CN3604900000000,36,049,"Lewis County, NY",2014,,"11,918     ","10,983     ",935     ,7.8     
CN3605100000000,36,051,"Livingston County, NY",2014,,"31,084     ","29,285     ","1,799     ",5.8     
CN3605300000000,36,053,"Madison County, NY",2014,,"33,571     ","31,419     ","2,152     ",6.4     
CN3605500000000,36,055,"Monroe County, NY",2014,,"366,103     ","344,893     ","21,210     ",5.8     
CN3605700000000,36,057,"Montgomery County, NY",2014,,"22,364     ","20,694     ","1,670     ",7.5     
CN3605900000000,36,059,"Nassau County, NY",2014,,"688,753     ","655,871     ","32,882     ",4.8     
CN3606100000000,36,061,"New York County, NY",2014,,"913,131     ","857,230     ","55,901     ",6.1     
CN3606300000000,36,063,"Niagara County, NY",2014,,"101,979     ","94,822     ","7,157     ",7.0     
CN3606500000000,36,065,"Oneida County, NY",2014,,"103,624     ","97,301     ","6,323     ",6.1     
CN3606700000000,36,067,"Onondaga County, NY",2014,,"225,647     ","213,104     ","12,543     ",5.6     
CN3606900000000,36,069,"Ontario County, NY",2014,,"55,012     ","52,139     ","2,873     ",5.2     
CN3607100000000,36,071,"Orange County, NY",2014,,"176,202     ","166,535     ","9,667     ",5.5     
CN3607300000000,36,073,"Orleans County, NY",2014,,"18,124     ","16,737     ","1,387     ",7.7     
CN3607500000000,36,075,"Oswego County, NY",2014,,"55,299     ","50,834     ","4,465     ",8.1     
CN3607700000000,36,077,"Otsego County, NY",2014,,"30,135     ","28,417     ","1,718     ",5.7     
CN3607900000000,36,079,"Putnam County, NY",2014,,"50,488     ","48,012     ","2,476     ",4.9     
CN3608100000000,36,081,"Queens County, NY",2014,,"1,159,346     ","1,085,553     ","73,793     ",6.4     
CN3608300000000,36,083,"Rensselaer County, NY",2014,,"81,513     ","77,137     ","4,376     ",5.4     
CN3608500000000,36,085,"Richmond County, NY",2014,,"221,656     ","205,156     ","16,500     ",7.4     
CN3608700000000,36,087,"Rockland County, NY",2014,,"150,029     ","142,290     ","7,739     ",5.2     
CN3608900000000,36,089,"St. Lawrence County, NY",2014,,"47,277     ","43,618     ","3,659     ",7.7     
CN3609100000000,36,091,"Saratoga County, NY",2014,,"116,159     ","110,745     ","5,414     ",4.7     
CN3609300000000,36,093,"Schenectady County, NY",2014,,"76,434     ","72,338     ","4,096     ",5.4     
CN3609500000000,36,095,"Schoharie County, NY",2014,,"14,804     ","13,813     ",991     ,6.7     
CN3609700000000,36,097,"Schuyler County, NY",2014,,"8,643     ","8,037     ",606     ,7.0     
CN3609900000000,36,099,"Seneca County, NY",2014,,"15,584     ","14,708     ",876     ,5.6     
CN3610100000000,36,101,"Steuben County, NY",2014,,"44,285     ","41,237     ","3,048     ",6.9     
CN3610300000000,36,103,"Suffolk County, NY",2014,,"769,481     ","728,090     ","41,391     ",5.4     
CN3610500000000,36,105,"Sullivan County, NY",2014,,"33,423     ","31,229     ","2,194     ",6.6     
CN3610700000000,36,107,"Tioga County, NY",2014,,"23,884     ","22,428     ","1,456     ",6.1     
CN3610900000000,36,109,"Tompkins County, NY",2014,,"55,000     ","52,589     ","2,411     ",4.4     
CN3611100000000,36,111,"Ulster County, NY",2014,,"88,385     ","83,349     ","5,036     ",5.7     
CN3611300000000,36,113,"Warren County, NY",2014,,"32,440     ","30,305     ","2,135     ",6.6     
CN3611500000000,36,115,"Washington County, NY",2014,,"28,691     ","26,946     ","1,745     ",6.1     
CN3611700000000,36,117,"Wayne County, NY",2014,,"44,604     ","41,851     ","2,753     ",6.2     
CN3611900000000,36,119,"Westchester County, NY",2014,,"472,758     ","448,482     ","24,276     ",5.1     
CN3612100000000,36,121,"Wyoming County, NY",2014,,"18,435     ","17,234     ","1,201     ",6.5     
CN3612300000000,36,123,"Yates County, NY",2014,,"11,744     ","11,080     ",664     ,5.7     
CN3700100000000,37,001,"Alamance County, NC",2014,,"76,827     ","72,461     ","4,366     ",5.7     
CN3700300000000,37,003,"Alexander County, NC",2014,,"17,470     ","16,487     ",983     ,5.6     
CN3700500000000,37,005,"Alleghany County, NC",2014,,"4,393     ","4,092     ",301     ,6.9     
CN3700700000000,37,007,"Anson County, NC",2014,,"10,922     ","10,147     ",775     ,7.1     
CN3700900000000,37,009,"Ashe County, NC",2014,,"12,416     ","11,564     ",852     ,6.9     
CN3701100000000,37,011,"Avery County, NC",2014,,"7,653     ","7,152     ",501     ,6.5     
CN3701300000000,37,013,"Beaufort County, NC",2014,,"20,096     ","18,618     ","1,478     ",7.4     
CN3701500000000,37,015,"Bertie County, NC",2014,,"8,524     ","7,850     ",674     ,7.9     
CN3701700000000,37,017,"Bladen County, NC",2014,,"14,300     ","12,957     ","1,343     ",9.4     
CN3701900000000,37,019,"Brunswick County, NC",2014,,"47,714     ","43,941     ","3,773     ",7.9     
CN3702100000000,37,021,"Buncombe County, NC",2014,,"127,750     ","121,751     ","5,999     ",4.7     
CN3702300000000,37,023,"Burke County, NC",2014,,"39,375     ","36,921     ","2,454     ",6.2     
CN3702500000000,37,025,"Cabarrus County, NC",2014,,"94,340     ","88,842     ","5,498     ",5.8     
CN3702700000000,37,027,"Caldwell County, NC",2014,,"35,502     ","32,921     ","2,581     ",7.3     
CN3702900000000,37,029,"Camden County, NC",2014,,"4,554     ","4,276     ",278     ,6.1     
CN3703100000000,37,031,"Carteret County, NC",2014,,"31,088     ","29,152     ","1,936     ",6.2     
CN3703300000000,37,033,"Caswell County, NC",2014,,"9,656     ","8,959     ",697     ,7.2     
CN3703500000000,37,035,"Catawba County, NC",2014,,"74,671     ","69,921     ","4,750     ",6.4     
CN3703700000000,37,037,"Chatham County, NC",2014,,"32,250     ","30,672     ","1,578     ",4.9     
CN3703900000000,37,039,"Cherokee County, NC",2014,,"11,107     ","10,318     ",789     ,7.1     
CN3704100000000,37,041,"Chowan County, NC",2014,,"5,680     ","5,231     ",449     ,7.9     
CN3704300000000,37,043,"Clay County, NC",2014,,"4,107     ","3,835     ",272     ,6.6     
CN3704500000000,37,045,"Cleveland County, NC",2014,,"45,990     ","42,631     ","3,359     ",7.3     
CN3704700000000,37,047,"Columbus County, NC",2014,,"23,030     ","21,066     ","1,964     ",8.5     
CN3704900000000,37,049,"Craven County, NC",2014,,"41,105     ","38,260     ","2,845     ",6.9     
CN3705100000000,37,051,"Cumberland County, NC",2014,,"127,592     ","117,291     ","10,301     ",8.1     
CN3705300000000,37,053,"Currituck County, NC",2014,,"12,717     ","11,913     ",804     ,6.3     
CN3705500000000,37,055,"Dare County, NC",2014,,"20,118     ","18,421     ","1,697     ",8.4     
CN3705700000000,37,057,"Davidson County, NC",2014,,"78,406     ","73,453     ","4,953     ",6.3     
CN3705900000000,37,059,"Davie County, NC",2014,,"19,685     ","18,530     ","1,155     ",5.9     
CN3706100000000,37,061,"Duplin County, NC",2014,,"26,591     ","24,891     ","1,700     ",6.4     
