LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN3913900000000,39,139,"Richland County, OH",2016,,"53,484     ","50,526     ","2,958     ",5.5     
CN3914100000000,39,141,"Ross County, OH",2016,,"33,886     ","32,020     ","1,866     ",5.5     
CN3914300000000,39,143,"Sandusky County, OH",2016,,"31,069     ","29,606     ","1,463     ",4.7     
CN3914500000000,39,145,"Scioto County, OH",2016,,"29,913     ","27,603     ","2,310     ",7.7     
CN3914700000000,39,147,"Seneca County, OH",2016,,"27,187     ","25,859     ","1,328     ",4.9     
CN3914900000000,39,149,"Shelby County, OH",2016,,"24,107     ","23,109     ",998     ,4.1     
CN3915100000000,39,151,"Stark County, OH",2016,,"186,717     ","176,559     ","10,158     ",5.4     
CN3915300000000,39,153,"Summit County, OH",2016,,"272,758     ","258,884     ","13,874     ",5.1     
CN3915500000000,39,155,"Trumbull County, OH",2016,,"90,548     ","84,433     ","6,115     ",6.8     
CN3915700000000,39,157,"Tuscarawas County, OH",2016,,"45,081     ","42,495     ","2,586     ",5.7     
CN3915900000000,39,159,"Union County, OH",2016,,"27,834     ","26,773     ","1,061     ",3.8     
CN3916100000000,39,161,"Van Wert County, OH",2016,,"14,326     ","13,748     ",578     ,4.0     
CN3916300000000,39,163,"Vinton County, OH",2016,,"5,462     ","5,078     ",384     ,7.0     
CN3916500000000,39,165,"Warren County, OH",2016,,"114,771     ","110,010     ","4,761     ",4.1     
CN3916700000000,39,167,"Washington County, OH",2016,,"27,814     ","25,876     ","1,938     ",7.0     
CN3916900000000,39,169,"Wayne County, OH",2016,,"61,307     ","58,870     ","2,437     ",4.0     
CN3917100000000,39,171,"Williams County, OH",2016,,"19,052     ","18,193     ",859     ,4.5     
CN3917300000000,39,173,"Wood County, OH",2016,,"70,751     ","67,803     ","2,948     ",4.2     
CN3917500000000,39,175,"Wyandot County, OH",2016,,"12,693     ","12,223     ",470     ,3.7     
CN4000100000000,40,001,"Adair County, OK",2016,,"8,152     ","7,675     ",477     ,5.9     
CN4000300000000,40,003,"Alfalfa County, OK",2016,,"2,965     ","2,866     ",99     ,3.3     
CN4000500000000,40,005,"Atoka County, OK",2016,,"5,059     ","4,726     ",333     ,6.6     
CN4000700000000,40,007,"Beaver County, OK",2016,,"2,885     ","2,795     ",90     ,3.1     
CN4000900000000,40,009,"Beckham County, OK",2016,,"11,030     ","10,235     ",795     ,7.2     
CN4001100000000,40,011,"Blaine County, OK",2016,,"4,389     ","4,227     ",162     ,3.7     
CN4001300000000,40,013,"Bryan County, OK",2016,,"19,500     ","18,659     ",841     ,4.3     
CN4001500000000,40,015,"Caddo County, OK",2016,,"11,918     ","11,286     ",632     ,5.3     
CN4001700000000,40,017,"Canadian County, OK",2016,,"69,381     ","66,608     ","2,773     ",4.0     
CN4001900000000,40,019,"Carter County, OK",2016,,"22,711     ","21,533     ","1,178     ",5.2     
CN4002100000000,40,021,"Cherokee County, OK",2016,,"19,278     ","18,216     ","1,062     ",5.5     
CN4002300000000,40,023,"Choctaw County, OK",2016,,"5,753     ","5,313     ",440     ,7.6     
CN4002500000000,40,025,"Cimarron County, OK",2016,,"1,415     ","1,380     ",35     ,2.5     
CN4002700000000,40,027,"Cleveland County, OK",2016,,"139,087     ","133,763     ","5,324     ",3.8     
CN4002900000000,40,029,"Coal County, OK",2016,,"2,320     ","2,150     ",170     ,7.3     
CN4003100000000,40,031,"Comanche County, OK",2016,,"49,426     ","47,143     ","2,283     ",4.6     
CN4003300000000,40,033,"Cotton County, OK",2016,,"2,888     ","2,750     ",138     ,4.8     
CN4003500000000,40,035,"Craig County, OK",2016,,"6,250     ","5,947     ",303     ,4.8     
CN4003700000000,40,037,"Creek County, OK",2016,,"31,488     ","29,654     ","1,834     ",5.8     
CN4003900000000,40,039,"Custer County, OK",2016,,"15,191     ","14,498     ",693     ,4.6     
CN4004100000000,40,041,"Delaware County, OK",2016,,"17,962     ","17,081     ",881     ,4.9     
CN4004300000000,40,043,"Dewey County, OK",2016,,"2,674     ","2,565     ",109     ,4.1     
CN4004500000000,40,045,"Ellis County, OK",2016,,"2,253     ","2,168     ",85     ,3.8     
CN4004700000000,40,047,"Garfield County, OK",2016,,"28,986     ","27,717     ","1,269     ",4.4     
CN4004900000000,40,049,"Garvin County, OK",2016,,"12,710     ","12,029     ",681     ,5.4     
CN4005100000000,40,051,"Grady County, OK",2016,,"26,081     ","24,783     ","1,298     ",5.0     
CN4005300000000,40,053,"Grant County, OK",2016,,"3,003     ","2,906     ",97     ,3.2     
CN4005500000000,40,055,"Greer County, OK",2016,,"2,189     ","2,027     ",162     ,7.4     
CN4005700000000,40,057,"Harmon County, OK",2016,,"1,291     ","1,242     ",49     ,3.8     
CN4005900000000,40,059,"Harper County, OK",2016,,"1,909     ","1,836     ",73     ,3.8     
CN4006100000000,40,061,"Haskell County, OK",2016,,"4,502     ","4,129     ",373     ,8.3     
CN4006300000000,40,063,"Hughes County, OK",2016,,"5,512     ","5,111     ",401     ,7.3     
CN4006500000000,40,065,"Jackson County, OK",2016,,"10,997     ","10,514     ",483     ,4.4     
CN4006700000000,40,067,"Jefferson County, OK",2016,,"2,709     ","2,515     ",194     ,7.2     
CN4006900000000,40,069,"Johnston County, OK",2016,,"4,372     ","4,115     ",257     ,5.9     
CN4007100000000,40,071,"Kay County, OK",2016,,"18,939     ","17,741     ","1,198     ",6.3     
CN4007300000000,40,073,"Kingfisher County, OK",2016,,"8,445     ","8,165     ",280     ,3.3     
CN4007500000000,40,075,"Kiowa County, OK",2016,,"4,107     ","3,888     ",219     ,5.3     
CN4007700000000,40,077,"Latimer County, OK",2016,,"3,724     ","3,402     ",322     ,8.6     
CN4007900000000,40,079,"Le Flore County, OK",2016,,"19,749     ","18,385     ","1,364     ",6.9     
CN4008100000000,40,081,"Lincoln County, OK",2016,,"15,874     ","15,028     ",846     ,5.3     
CN4008300000000,40,083,"Logan County, OK",2016,,"21,568     ","20,693     ",875     ,4.1     
CN4008500000000,40,085,"Love County, OK",2016,,"6,568     ","6,361     ",207     ,3.2     
CN4008700000000,40,087,"McClain County, OK",2016,,"18,952     ","18,171     ",781     ,4.1     
CN4008900000000,40,089,"McCurtain County, OK",2016,,"14,805     ","13,744     ","1,061     ",7.2     
CN4009100000000,40,091,"McIntosh County, OK",2016,,"7,059     ","6,428     ",631     ,8.9     
CN4009300000000,40,093,"Major County, OK",2016,,"3,992     ","3,827     ",165     ,4.1     
CN4009500000000,40,095,"Marshall County, OK",2016,,"6,613     ","6,278     ",335     ,5.1     
CN4009700000000,40,097,"Mayes County, OK",2016,,"19,435     ","18,443     ",992     ,5.1     
CN4009900000000,40,099,"Murray County, OK",2016,,"6,341     ","6,055     ",286     ,4.5     
CN4010100000000,40,101,"Muskogee County, OK",2016,,"29,620     ","28,002     ","1,618     ",5.5     
CN4010300000000,40,103,"Noble County, OK",2016,,"5,758     ","5,554     ",204     ,3.5     
CN4010500000000,40,105,"Nowata County, OK",2016,,"4,686     ","4,400     ",286     ,6.1     
CN4010700000000,40,107,"Okfuskee County, OK",2016,,"4,552     ","4,274     ",278     ,6.1     
CN4010900000000,40,109,"Oklahoma County, OK",2016,,"374,974     ","358,861     ","16,113     ",4.3     
CN4011100000000,40,111,"Okmulgee County, OK",2016,,"16,150     ","14,988     ","1,162     ",7.2     
CN4011300000000,40,113,"Osage County, OK",2016,,"21,061     ","19,848     ","1,213     ",5.8     
CN4011500000000,40,115,"Ottawa County, OK",2016,,"14,462     ","13,734     ",728     ,5.0     
CN4011700000000,40,117,"Pawnee County, OK",2016,,"7,490     ","6,992     ",498     ,6.6     
CN4011900000000,40,119,"Payne County, OK",2016,,"38,895     ","37,447     ","1,448     ",3.7     
CN4012100000000,40,121,"Pittsburg County, OK",2016,,"17,627     ","16,542     ","1,085     ",6.2     
CN4012300000000,40,123,"Pontotoc County, OK",2016,,"18,450     ","17,697     ",753     ,4.1     
CN4012500000000,40,125,"Pottawatomie County, OK",2016,,"33,050     ","31,518     ","1,532     ",4.6     
CN4012700000000,40,127,"Pushmataha County, OK",2016,,"4,875     ","4,519     ",356     ,7.3     
CN4012900000000,40,129,"Roger Mills County, OK",2016,,"1,811     ","1,718     ",93     ,5.1     
CN4013100000000,40,131,"Rogers County, OK",2016,,"44,867     ","42,612     ","2,255     ",5.0     
CN4013300000000,40,133,"Seminole County, OK",2016,,"9,439     ","8,785     ",654     ,6.9     
CN4013500000000,40,135,"Sequoyah County, OK",2016,,"16,837     ","15,781     ","1,056     ",6.3     
CN4013700000000,40,137,"Stephens County, OK",2016,,"19,022     ","17,212     ","1,810     ",9.5     
CN4013900000000,40,139,"Texas County, OK",2016,,"9,397     ","9,078     ",319     ,3.4     
CN4014100000000,40,141,"Tillman County, OK",2016,,"3,311     ","3,164     ",147     ,4.4     
CN4014300000000,40,143,"Tulsa County, OK",2016,,"318,096     ","303,249     ","14,847     ",4.7     
CN4014500000000,40,145,"Wagoner County, OK",2016,,"36,601     ","34,853     ","1,748     ",4.8     
CN4014700000000,40,147,"Washington County, OK",2016,,"23,924     ","22,753     ","1,171     ",4.9     
CN4014900000000,40,149,"Washita County, OK",2016,,"5,320     ","4,951     ",369     ,6.9     
CN4015100000000,40,151,"Woods County, OK",2016,,"5,217     ","5,049     ",168     ,3.2     
CN4015300000000,40,153,"Woodward County, OK",2016,,"9,514     ","8,923     ",591     ,6.2     
CN4100100000000,41,001,"Baker County, OR",2016,,"6,957     ","6,521     ",436     ,6.3     
CN4100300000000,41,003,"Benton County, OR",2016,,"46,834     ","45,004     ","1,830     ",3.9     
CN4100500000000,41,005,"Clackamas County, OR",2016,,"212,842     ","203,624     ","9,218     ",4.3     
CN4100700000000,41,007,"Clatsop County, OR",2016,,"19,037     ","18,143     ",894     ,4.7     
CN4100900000000,41,009,"Columbia County, OR",2016,,"23,635     ","22,199     ","1,436     ",6.1     
CN4101100000000,41,011,"Coos County, OR",2016,,"26,459     ","24,776     ","1,683     ",6.4     
CN4101300000000,41,013,"Crook County, OR",2016,,"9,348     ","8,704     ",644     ,6.9     
CN4101500000000,41,015,"Curry County, OR",2016,,"9,051     ","8,443     ",608     ,6.7     
CN4101700000000,41,017,"Deschutes County, OR",2016,,"89,945     ","85,592     ","4,353     ",4.8     
CN4101900000000,41,019,"Douglas County, OR",2016,,"45,736     ","42,880     ","2,856     ",6.2     
CN4102100000000,41,021,"Gilliam County, OR",2016,,838     ,789     ,49     ,5.8     
CN4102300000000,41,023,"Grant County, OR",2016,,"3,109     ","2,874     ",235     ,7.6     
CN4102500000000,41,025,"Harney County, OR",2016,,"3,425     ","3,213     ",212     ,6.2     
CN4102700000000,41,027,"Hood River County, OR",2016,,"13,920     ","13,347     ",573     ,4.1     
CN4102900000000,41,029,"Jackson County, OR",2016,,"101,475     ","95,673     ","5,802     ",5.7     
CN4103100000000,41,031,"Jefferson County, OR",2016,,"9,867     ","9,219     ",648     ,6.6     
CN4103300000000,41,033,"Josephine County, OR",2016,,"34,311     ","32,101     ","2,210     ",6.4     
CN4103500000000,41,035,"Klamath County, OR",2016,,"29,245     ","27,277     ","1,968     ",6.7     
CN4103700000000,41,037,"Lake County, OR",2016,,"3,454     ","3,236     ",218     ,6.3     
CN4103900000000,41,039,"Lane County, OR",2016,,"178,622     ","169,574     ","9,048     ",5.1     
CN4104100000000,41,041,"Lincoln County, OR",2016,,"20,913     ","19,746     ","1,167     ",5.6     
CN4104300000000,41,043,"Linn County, OR",2016,,"56,869     ","53,641     ","3,228     ",5.7     
CN4104500000000,41,045,"Malheur County, OR",2016,,"12,488     ","11,802     ",686     ,5.5     
CN4104700000000,41,047,"Marion County, OR",2016,,"157,531     ","149,584     ","7,947     ",5.0     
CN4104900000000,41,049,"Morrow County, OR",2016,,"5,771     ","5,492     ",279     ,4.8     
CN4105100000000,41,051,"Multnomah County, OR",2016,,"444,268     ","425,547     ","18,721     ",4.2     
CN4105300000000,41,053,"Polk County, OR",2016,,"38,358     ","36,430     ","1,928     ",5.0     
CN4105500000000,41,055,"Sherman County, OR",2016,,895     ,854     ,41     ,4.6     
CN4105700000000,41,057,"Tillamook County, OR",2016,,"11,649     ","11,080     ",569     ,4.9     
CN4105900000000,41,059,"Umatilla County, OR",2016,,"36,041     ","34,127     ","1,914     ",5.3     
CN4106100000000,41,061,"Union County, OR",2016,,"11,983     ","11,280     ",703     ,5.9     
CN4106300000000,41,063,"Wallowa County, OR",2016,,"3,316     ","3,095     ",221     ,6.7     
CN4106500000000,41,065,"Wasco County, OR",2016,,"13,702     ","13,047     ",655     ,4.8     
CN4106700000000,41,067,"Washington County, OR",2016,,"313,669     ","300,850     ","12,819     ",4.1     
CN4106900000000,41,069,"Wheeler County, OR",2016,,687     ,658     ,29     ,4.2     
CN4107100000000,41,071,"Yamhill County, OR",2016,,"53,234     ","50,797     ","2,437     ",4.6     
CN4200100000000,42,001,"Adams County, PA",2016,,"55,412     ","53,213     ","2,199     ",4.0     
CN4200300000000,42,003,"Allegheny County, PA",2016,,"647,671     ","614,123     ","33,548     ",5.2     
CN4200500000000,42,005,"Armstrong County, PA",2016,,"33,101     ","30,619     ","2,482     ",7.5     
CN4200700000000,42,007,"Beaver County, PA",2016,,"85,343     ","80,061     ","5,282     ",6.2     
CN4200900000000,42,009,"Bedford County, PA",2016,,"24,058     ","22,650     ","1,408     ",5.9     
CN4201100000000,42,011,"Berks County, PA",2016,,"213,262     ","202,663     ","10,599     ",5.0     
CN4201300000000,42,013,"Blair County, PA",2016,,"60,866     ","57,654     ","3,212     ",5.3     
CN4201500000000,42,015,"Bradford County, PA",2016,,"30,182     ","28,210     ","1,972     ",6.5     
CN4201700000000,42,017,"Bucks County, PA",2016,,"340,936     ","325,193     ","15,743     ",4.6     
CN4201900000000,42,019,"Butler County, PA",2016,,"98,638     ","93,646     ","4,992     ",5.1     
CN4202100000000,42,021,"Cambria County, PA",2016,,"61,359     ","57,192     ","4,167     ",6.8     
CN4202300000000,42,023,"Cameron County, PA",2016,,"2,232     ","2,068     ",164     ,7.3     
CN4202500000000,42,025,"Carbon County, PA",2016,,"31,570     ","29,689     ","1,881     ",6.0     
CN4202700000000,42,027,"Centre County, PA",2016,,"78,955     ","75,660     ","3,295     ",4.2     
CN4202900000000,42,029,"Chester County, PA",2016,,"280,415     ","269,548     ","10,867     ",3.9     
CN4203100000000,42,031,"Clarion County, PA",2016,,"18,031     ","16,922     ","1,109     ",6.2     
CN4203300000000,42,033,"Clearfield County, PA",2016,,"36,318     ","33,672     ","2,646     ",7.3     
CN4203500000000,42,035,"Clinton County, PA",2016,,"18,560     ","17,247     ","1,313     ",7.1     
CN4203700000000,42,037,"Columbia County, PA",2016,,"33,905     ","32,028     ","1,877     ",5.5     
CN4203900000000,42,039,"Crawford County, PA",2016,,"40,512     ","38,079     ","2,433     ",6.0     
CN4204100000000,42,041,"Cumberland County, PA",2016,,"130,153     ","124,869     ","5,284     ",4.1     
CN4204300000000,42,043,"Dauphin County, PA",2016,,"142,150     ","135,382     ","6,768     ",4.8     
CN4204500000000,42,045,"Delaware County, PA",2016,,"294,250     ","279,941     ","14,309     ",4.9     
CN4204700000000,42,047,"Elk County, PA",2016,,"16,335     ","15,435     ",900     ,5.5     
CN4204900000000,42,049,"Erie County, PA",2016,,"133,626     ","124,927     ","8,699     ",6.5     
CN4205100000000,42,051,"Fayette County, PA",2016,,"58,453     ","53,717     ","4,736     ",8.1     
CN4205300000000,42,053,"Forest County, PA",2016,,"1,892     ","1,743     ",149     ,7.9     
CN4205500000000,42,055,"Franklin County, PA",2016,,"77,509     ","73,517     ","3,992     ",5.2     
CN4205700000000,42,057,"Fulton County, PA",2016,,"7,303     ","6,841     ",462     ,6.3     
CN4205900000000,42,059,"Greene County, PA",2016,,"17,302     ","15,962     ","1,340     ",7.7     
CN4206100000000,42,061,"Huntingdon County, PA",2016,,"19,677     ","18,303     ","1,374     ",7.0     
CN4206300000000,42,063,"Indiana County, PA",2016,,"40,229     ","37,304     ","2,925     ",7.3     
CN4206500000000,42,065,"Jefferson County, PA",2016,,"20,707     ","19,290     ","1,417     ",6.8     
CN4206700000000,42,067,"Juniata County, PA",2016,,"12,203     ","11,549     ",654     ,5.4     
CN4206900000000,42,069,"Lackawanna County, PA",2016,,"106,792     ","100,755     ","6,037     ",5.7     
CN4207100000000,42,071,"Lancaster County, PA",2016,,"279,894     ","268,337     ","11,557     ",4.1     
CN4207300000000,42,073,"Lawrence County, PA",2016,,"41,513     ","38,728     ","2,785     ",6.7     
CN4207500000000,42,075,"Lebanon County, PA",2016,,"70,599     ","67,435     ","3,164     ",4.5     
CN4207700000000,42,077,"Lehigh County, PA",2016,,"189,074     ","178,969     ","10,105     ",5.3     
CN4207900000000,42,079,"Luzerne County, PA",2016,,"158,791     ","148,775     ","10,016     ",6.3     
CN4208100000000,42,081,"Lycoming County, PA",2016,,"58,735     ","54,841     ","3,894     ",6.6     
