LAUS,State_FIPS,County_FIPS,County_Name_State,Year,,Labor_Force,Employed,Unemployed,Unemployment_Rate
CN5000700000000,50,007,"Chittenden County, VT",2015,,"94,808     ","92,227     ","2,581     ",2.7     
CN5000900000000,50,009,"Essex County, VT",2015,,"2,755     ","2,596     ",159     ,5.8     
CN5001100000000,50,011,"Franklin County, VT",2015,,"27,281     ","26,308     ",973     ,3.6     
CN5001300000000,50,013,"Grand Isle County, VT",2015,,"3,933     ","3,776     ",157     ,4.0     
CN5001500000000,50,015,"Lamoille County, VT",2015,,"13,769     ","13,130     ",639     ,4.6     
CN5001700000000,50,017,"Orange County, VT",2015,,"15,883     ","15,338     ",545     ,3.4     
CN5001900000000,50,019,"Orleans County, VT",2015,,"13,589     ","12,828     ",761     ,5.6     
CN5002100000000,50,021,"Rutland County, VT",2015,,"31,255     ","29,925     ","1,330     ",4.3     
CN5002300000000,50,023,"Washington County, VT",2015,,"34,037     ","32,849     ","1,188     ",3.5     
CN5002500000000,50,025,"Windham County, VT",2015,,"23,441     ","22,605     ",836     ,3.6     
CN5002700000000,50,027,"Windsor County, VT",2015,,"29,449     ","28,501     ",948     ,3.2     
CN5100100000000,51,001,"Accomack County, VA",2015,,"15,877     ","15,012     ",865     ,5.4     
CN5100300000000,51,003,"Albemarle County, VA",2015,,"53,914     ","51,809     ","2,105     ",3.9     
CN5100500000000,51,005,"Alleghany County, VA",2015,,"7,048     ","6,691     ",357     ,5.1     
CN5100700000000,51,007,"Amelia County, VA",2015,,"6,191     ","5,914     ",277     ,4.5     
CN5100900000000,51,009,"Amherst County, VA",2015,,"15,279     ","14,549     ",730     ,4.8     
CN5101100000000,51,011,"Appomattox County, VA",2015,,"7,038     ","6,694     ",344     ,4.9     
CN5101300000000,51,013,"Arlington County, VA",2015,,"144,282     ","140,217     ","4,065     ",2.8     
CN5101500000000,51,015,"Augusta County, VA",2015,,"36,642     ","35,139     ","1,503     ",4.1     
CN5101700000000,51,017,"Bath County, VA",2015,,"2,536     ","2,433     ",103     ,4.1     
CN5101900000000,51,019,"Bedford County, VA",2015,,"38,228     ","36,531     ","1,697     ",4.4     
CN5102100000000,51,021,"Bland County, VA",2015,,"2,781     ","2,623     ",158     ,5.7     
CN5102300000000,51,023,"Botetourt County, VA",2015,,"17,388     ","16,659     ",729     ,4.2     
CN5102500000000,51,025,"Brunswick County, VA",2015,,"6,332     ","5,901     ",431     ,6.8     
CN5102700000000,51,027,"Buchanan County, VA",2015,,"7,277     ","6,487     ",790     ,10.9     
CN5102900000000,51,029,"Buckingham County, VA",2015,,"6,293     ","5,920     ",373     ,5.9     
CN5103100000000,51,031,"Campbell County, VA",2015,,"26,223     ","24,982     ","1,241     ",4.7     
CN5103300000000,51,033,"Caroline County, VA",2015,,"14,732     ","13,981     ",751     ,5.1     
CN5103500000000,51,035,"Carroll County, VA",2015,,"13,049     ","12,351     ",698     ,5.3     
CN5103600000000,51,036,"Charles City County, VA",2015,,"3,717     ","3,519     ",198     ,5.3     
CN5103700000000,51,037,"Charlotte County, VA",2015,,"5,251     ","4,951     ",300     ,5.7     
CN5104100000000,51,041,"Chesterfield County, VA",2015,,"177,952     ","170,285     ","7,667     ",4.3     
CN5104300000000,51,043,"Clarke County, VA",2015,,"7,430     ","7,134     ",296     ,4.0     
CN5104500000000,51,045,"Craig County, VA",2015,,"2,380     ","2,249     ",131     ,5.5     
CN5104700000000,51,047,"Culpeper County, VA",2015,,"23,103     ","22,098     ","1,005     ",4.4     
CN5104900000000,51,049,"Cumberland County, VA",2015,,"4,555     ","4,320     ",235     ,5.2     
CN5105100000000,51,051,"Dickenson County, VA",2015,,"4,911     ","4,415     ",496     ,10.1     
CN5105300000000,51,053,"Dinwiddie County, VA",2015,,"13,311     ","12,589     ",722     ,5.4     
CN5105700000000,51,057,"Essex County, VA",2015,,"5,511     ","5,214     ",297     ,5.4     
CN5105900000000,51,059,"Fairfax County, VA",2015,,"613,618     ","591,702     ","21,916     ",3.6     
CN5106100000000,51,061,"Fauquier County, VA",2015,,"35,726     ","34,315     ","1,411     ",3.9     
CN5106300000000,51,063,"Floyd County, VA",2015,,"8,292     ","7,962     ",330     ,4.0     
CN5106500000000,51,065,"Fluvanna County, VA",2015,,"13,160     ","12,664     ",496     ,3.8     
CN5106700000000,51,067,"Franklin County, VA",2015,,"26,444     ","25,209     ","1,235     ",4.7     
CN5106900000000,51,069,"Frederick County, VA",2015,,"44,612     ","42,841     ","1,771     ",4.0     
CN5107100000000,51,071,"Giles County, VA",2015,,"7,943     ","7,531     ",412     ,5.2     
CN5107300000000,51,073,"Gloucester County, VA",2015,,"19,090     ","18,312     ",778     ,4.1     
CN5107500000000,51,075,"Goochland County, VA",2015,,"10,616     ","10,172     ",444     ,4.2     
CN5107700000000,51,077,"Grayson County, VA",2015,,"7,045     ","6,628     ",417     ,5.9     
CN5107900000000,51,079,"Greene County, VA",2015,,"9,848     ","9,481     ",367     ,3.7     
CN5108100000000,51,081,"Greensville County, VA",2015,,"4,172     ","3,947     ",225     ,5.4     
CN5108300000000,51,083,"Halifax County, VA",2015,,"15,199     ","14,232     ",967     ,6.4     
CN5108500000000,51,085,"Hanover County, VA",2015,,"56,233     ","54,052     ","2,181     ",3.9     
CN5108700000000,51,087,"Henrico County, VA",2015,,"176,916     ","169,312     ","7,604     ",4.3     
CN5108900000000,51,089,"Henry County, VA",2015,,"22,353     ","20,920     ","1,433     ",6.4     
CN5109100000000,51,091,"Highland County, VA",2015,,"1,339     ","1,292     ",47     ,3.5     
CN5109300000000,51,093,"Isle of Wight County, VA",2015,,"18,801     ","17,941     ",860     ,4.6     
CN5109500000000,51,095,"James City County, VA",2015,,"34,291     ","32,805     ","1,486     ",4.3     
CN5109700000000,51,097,"King and Queen County, VA",2015,,"3,631     ","3,456     ",175     ,4.8     
CN5109900000000,51,099,"King George County, VA",2015,,"12,053     ","11,479     ",574     ,4.8     
CN5110100000000,51,101,"King William County, VA",2015,,"8,704     ","8,336     ",368     ,4.2     
CN5110300000000,51,103,"Lancaster County, VA",2015,,"5,130     ","4,791     ",339     ,6.6     
CN5110500000000,51,105,"Lee County, VA",2015,,"8,572     ","7,952     ",620     ,7.2     
CN5110700000000,51,107,"Loudoun County, VA",2015,,"200,054     ","192,918     ","7,136     ",3.6     
CN5110900000000,51,109,"Louisa County, VA",2015,,"18,790     ","17,993     ",797     ,4.2     
CN5111100000000,51,111,"Lunenburg County, VA",2015,,"5,284     ","5,014     ",270     ,5.1     
CN5111300000000,51,113,"Madison County, VA",2015,,"7,224     ","6,978     ",246     ,3.4     
CN5111500000000,51,115,"Mathews County, VA",2015,,"4,072     ","3,901     ",171     ,4.2     
CN5111700000000,51,117,"Mecklenburg County, VA",2015,,"12,514     ","11,748     ",766     ,6.1     
CN5111900000000,51,119,"Middlesex County, VA",2015,,"4,980     ","4,769     ",211     ,4.2     
CN5112100000000,51,121,"Montgomery County, VA",2015,,"49,724     ","47,573     ","2,151     ",4.3     
CN5112500000000,51,125,"Nelson County, VA",2015,,"7,266     ","6,970     ",296     ,4.1     
CN5112700000000,51,127,"New Kent County, VA",2015,,"11,213     ","10,785     ",428     ,3.8     
CN5113100000000,51,131,"Northampton County, VA",2015,,"6,098     ","5,725     ",373     ,6.1     
CN5113300000000,51,133,"Northumberland County, VA",2015,,"5,464     ","5,130     ",334     ,6.1     
CN5113500000000,51,135,"Nottoway County, VA",2015,,"7,129     ","6,806     ",323     ,4.5     
CN5113700000000,51,137,"Orange County, VA",2015,,"16,053     ","15,315     ",738     ,4.6     
CN5113900000000,51,139,"Page County, VA",2015,,"11,642     ","10,840     ",802     ,6.9     
CN5114100000000,51,141,"Patrick County, VA",2015,,"7,638     ","7,224     ",414     ,5.4     
CN5114300000000,51,143,"Pittsylvania County, VA",2015,,"30,069     ","28,472     ","1,597     ",5.3     
CN5114500000000,51,145,"Powhatan County, VA",2015,,"13,388     ","12,855     ",533     ,4.0     
CN5114700000000,51,147,"Prince Edward County, VA",2015,,"10,057     ","9,428     ",629     ,6.3     
CN5114900000000,51,149,"Prince George County, VA",2015,,"14,871     ","14,067     ",804     ,5.4     
CN5115300000000,51,153,"Prince William County, VA",2015,,"231,347     ","221,783     ","9,564     ",4.1     
CN5115500000000,51,155,"Pulaski County, VA",2015,,"16,309     ","15,483     ",826     ,5.1     
CN5115700000000,51,157,"Rappahannock County, VA",2015,,"3,734     ","3,579     ",155     ,4.2     
CN5115900000000,51,159,"Richmond County, VA",2015,,"3,900     ","3,722     ",178     ,4.6     
CN5116100000000,51,161,"Roanoke County, VA",2015,,"49,070     ","47,142     ","1,928     ",3.9     
CN5116300000000,51,163,"Rockbridge County, VA",2015,,"10,321     ","9,835     ",486     ,4.7     
CN5116500000000,51,165,"Rockingham County, VA",2015,,"40,108     ","38,457     ","1,651     ",4.1     
CN5116700000000,51,167,"Russell County, VA",2015,,"11,423     ","10,673     ",750     ,6.6     
CN5116900000000,51,169,"Scott County, VA",2015,,"9,500     ","9,010     ",490     ,5.2     
CN5117100000000,51,171,"Shenandoah County, VA",2015,,"21,034     ","20,135     ",899     ,4.3     
CN5117300000000,51,173,"Smyth County, VA",2015,,"13,460     ","12,582     ",878     ,6.5     
CN5117500000000,51,175,"Southampton County, VA",2015,,"9,196     ","8,827     ",369     ,4.0     
CN5117700000000,51,177,"Spotsylvania County, VA",2015,,"63,800     ","60,840     ","2,960     ",4.6     
CN5117900000000,51,179,"Stafford County, VA",2015,,"66,649     ","63,674     ","2,975     ",4.5     
CN5118100000000,51,181,"Surry County, VA",2015,,"3,716     ","3,528     ",188     ,5.1     
CN5118300000000,51,183,"Sussex County, VA",2015,,"4,073     ","3,794     ",279     ,6.8     
CN5118500000000,51,185,"Tazewell County, VA",2015,,"16,612     ","15,382     ","1,230     ",7.4     
CN5118700000000,51,187,"Warren County, VA",2015,,"19,619     ","18,684     ",935     ,4.8     
CN5119100000000,51,191,"Washington County, VA",2015,,"26,978     ","25,683     ","1,295     ",4.8     
CN5119300000000,51,193,"Westmoreland County, VA",2015,,"8,920     ","8,439     ",481     ,5.4     
CN5119500000000,51,195,"Wise County, VA",2015,,"13,783     ","12,641     ","1,142     ",8.3     
CN5119700000000,51,197,"Wythe County, VA",2015,,"13,642     ","12,901     ",741     ,5.4     
CN5119900000000,51,199,"York County, VA",2015,,"31,991     ","30,618     ","1,373     ",4.3     
CN5151000000000,51,510,"Alexandria city, VA",2015,,"94,154     ","91,055     ","3,099     ",3.3     
CN5152000000000,51,520,"Bristol city, VA",2015,,"7,513     ","7,110     ",403     ,5.4     
CN5153000000000,51,530,"Buena Vista city, VA",2015,,"3,293     ","3,126     ",167     ,5.1     
CN5154000000000,51,540,"Charlottesville city, VA",2015,,"24,644     ","23,734     ",910     ,3.7     
CN5155000000000,51,550,"Chesapeake city, VA",2015,,"116,309     ","111,025     ","5,284     ",4.5     
CN5157000000000,51,570,"Colonial Heights city, VA",2015,,"8,665     ","8,256     ",409     ,4.7     
CN5158000000000,51,580,"Covington city, VA",2015,,"2,418     ","2,272     ",146     ,6.0     
CN5159000000000,51,590,"Danville city, VA",2015,,"19,117     ","17,735     ","1,382     ",7.2     
CN5159500000000,51,595,"Emporia city, VA",2015,,"2,245     ","2,089     ",156     ,6.9     
CN5160000000000,51,600,"Fairfax city, VA",2015,,"12,799     ","12,351     ",448     ,3.5     
CN5161000000000,51,610,"Falls Church city, VA",2015,,"7,844     ","7,605     ",239     ,3.0     
CN5162000000000,51,620,"Franklin city, VA",2015,,"3,608     ","3,366     ",242     ,6.7     
CN5163000000000,51,630,"Fredericksburg city, VA",2015,,"13,367     ","12,652     ",715     ,5.3     
CN5164000000000,51,640,"Galax city, VA",2015,,"2,946     ","2,784     ",162     ,5.5     
CN5165000000000,51,650,"Hampton city, VA",2015,,"64,261     ","60,397     ","3,864     ",6.0     
CN5166000000000,51,660,"Harrisonburg city, VA",2015,,"23,883     ","22,615     ","1,268     ",5.3     
CN5167000000000,51,670,"Hopewell city, VA",2015,,"9,620     ","8,891     ",729     ,7.6     
CN5167800000000,51,678,"Lexington city, VA",2015,,"2,252     ","2,098     ",154     ,6.8     
CN5168000000000,51,680,"Lynchburg city, VA",2015,,"35,627     ","33,633     ","1,994     ",5.6     
CN5168300000000,51,683,"Manassas city, VA",2015,,"21,593     ","20,696     ",897     ,4.2     
CN5168500000000,51,685,"Manassas Park city, VA",2015,,"8,333     ","7,984     ",349     ,4.2     
CN5169000000000,51,690,"Martinsville city, VA",2015,,"5,357     ","4,886     ",471     ,8.8     
CN5170000000000,51,700,"Newport News city, VA",2015,,"88,807     ","83,972     ","4,835     ",5.4     
CN5171000000000,51,710,"Norfolk city, VA",2015,,"110,521     ","104,347     ","6,174     ",5.6     
CN5172000000000,51,720,"Norton city, VA",2015,,"1,733     ","1,612     ",121     ,7.0     
CN5173000000000,51,730,"Petersburg city, VA",2015,,"13,502     ","12,262     ","1,240     ",9.2     
CN5173500000000,51,735,"Poquoson city, VA",2015,,"6,200     ","5,960     ",240     ,3.9     
CN5174000000000,51,740,"Portsmouth city, VA",2015,,"44,252     ","41,493     ","2,759     ",6.2     
CN5175000000000,51,750,"Radford city, VA",2015,,"8,291     ","7,822     ",469     ,5.7     
CN5176000000000,51,760,"Richmond city, VA",2015,,"112,703     ","106,819     ","5,884     ",5.2     
CN5177000000000,51,770,"Roanoke city, VA",2015,,"48,902     ","46,508     ","2,394     ",4.9     
CN5177500000000,51,775,"Salem city, VA",2015,,"12,765     ","12,201     ",564     ,4.4     
CN5179000000000,51,790,"Staunton city, VA",2015,,"11,809     ","11,295     ",514     ,4.4     
CN5180000000000,51,800,"Suffolk city, VA",2015,,"42,290     ","40,190     ","2,100     ",5.0     
CN5181000000000,51,810,"Virginia Beach city, VA",2015,,"228,767     ","218,950     ","9,817     ",4.3     
CN5182000000000,51,820,"Waynesboro city, VA",2015,,"10,010     ","9,531     ",479     ,4.8     
CN5183000000000,51,830,"Williamsburg city, VA",2015,,"6,657     ","6,235     ",422     ,6.3     
CN5184000000000,51,840,"Winchester city, VA",2015,,"14,199     ","13,576     ",623     ,4.4     
CN5300100000000,53,001,"Adams County, WA",2015,,"8,618     ","8,018     ",600     ,7.0     
CN5300300000000,53,003,"Asotin County, WA",2015,,"9,679     ","9,212     ",467     ,4.8     
CN5300500000000,53,005,"Benton County, WA",2015,,"91,760     ","85,591     ","6,169     ",6.7     
CN5300700000000,53,007,"Chelan County, WA",2015,,"42,636     ","40,246     ","2,390     ",5.6     
CN5300900000000,53,009,"Clallam County, WA",2015,,"26,809     ","24,621     ","2,188     ",8.2     
CN5301100000000,53,011,"Clark County, WA",2015,,"214,351     ","200,483     ","13,868     ",6.5     
CN5301300000000,53,013,"Columbia County, WA",2015,,"1,695     ","1,583     ",112     ,6.6     
CN5301500000000,53,015,"Cowlitz County, WA",2015,,"44,124     ","40,697     ","3,427     ",7.8     
CN5301700000000,53,017,"Douglas County, WA",2015,,"19,776     ","18,503     ","1,273     ",6.4     
CN5301900000000,53,019,"Ferry County, WA",2015,,"2,477     ","2,223     ",254     ,10.3     
CN5302100000000,53,021,"Franklin County, WA",2015,,"38,981     ","36,002     ","2,979     ",7.6     
CN5302300000000,53,023,"Garfield County, WA",2015,,930     ,872     ,58     ,6.2     
CN5302500000000,53,025,"Grant County, WA",2015,,"44,711     ","41,432     ","3,279     ",7.3     
CN5302700000000,53,027,"Grays Harbor County, WA",2015,,"26,928     ","24,474     ","2,454     ",9.1     
CN5302900000000,53,029,"Island County, WA",2015,,"31,767     ","29,814     ","1,953     ",6.1     
CN5303100000000,53,031,"Jefferson County, WA",2015,,"11,200     ","10,397     ",803     ,7.2     
CN5303300000000,53,033,"King County, WA",2015,,"1,178,040     ","1,127,580     ","50,460     ",4.3     
CN5303500000000,53,035,"Kitsap County, WA",2015,,"115,357     ","108,912     ","6,445     ",5.6     
CN5303700000000,53,037,"Kittitas County, WA",2015,,"20,847     ","19,544     ","1,303     ",6.3     
CN5303900000000,53,039,"Klickitat County, WA",2015,,"9,458     ","8,775     ",683     ,7.2     
CN5304100000000,53,041,"Lewis County, WA",2015,,"31,232     ","28,588     ","2,644     ",8.5     
CN5304300000000,53,043,"Lincoln County, WA",2015,,"4,877     ","4,590     ",287     ,5.9     
CN5304500000000,53,045,"Mason County, WA",2015,,"23,021     ","21,208     ","1,813     ",7.9     
CN5304700000000,53,047,"Okanogan County, WA",2015,,"21,239     ","19,756     ","1,483     ",7.0     
CN5304900000000,53,049,"Pacific County, WA",2015,,"8,101     ","7,368     ",733     ,9.0     
CN5305100000000,53,051,"Pend Oreille County, WA",2015,,"4,602     ","4,155     ",447     ,9.7     
CN5305300000000,53,053,"Pierce County, WA",2015,,"392,345     ","366,996     ","25,349     ",6.5     
CN5305500000000,53,055,"San Juan County, WA",2015,,"7,721     ","7,346     ",375     ,4.9     
CN5305700000000,53,057,"Skagit County, WA",2015,,"56,713     ","52,843     ","3,870     ",6.8     
CN5305900000000,53,059,"Skamania County, WA",2015,,"4,950     ","4,580     ",370     ,7.5     
CN5306100000000,53,061,"Snohomish County, WA",2015,,"401,650     ","382,890     ","18,760     ",4.7     
CN5306300000000,53,063,"Spokane County, WA",2015,,"227,903     ","212,951     ","14,952     ",6.6     
